97;Ca mama;Resultado de mamografía;3;N;"Registre el resultado según la clasificación BIRADS:
0 -No aplica
1 -BIRADS 0: necesidad de nuevo estudio imagenológico o mamograma previo para evaluación
2 -BIRADS 1: negativo
3 -BIRADS 2: hallazgos benignos
4 -BIRADS 3: probablemente benigno
5 -BIRADS 4: anormalidad sospechosa
6 -BIRADS 5: altamente sospechoso de malignidad
7 -BIRADS 6: malignidad por biopsia conocida
21-Riesgo no evaluado";"Registro obligatorio en las mujeres mayores de 50 años. Registro opcional en mujeres de 35 a 49 años.

Cuando se realizó mamografía pero se desconoce el resultado, registre la opción 21

La opción 0 se usa en población no sujeto de la actividad: sexo masculino, mujeres menores de 35 años o mujeres de 35 hasta 49 años de edad que no tienen riesgo identificado.";Generar error si la edad calculada >= 50 años Y la variable 10 = F  Y la variable 96 = (1800-01-01 ó 1805-01-01 ó 1810-01-01 ó 1825-01-01 ó 1830-01-01 ó 1835-01-01) Y la variable 97 <> 21;Error626;Si es mujer mayor o igual de 50 años y registró un comodín de no realización o sin dato en Fecha de Mamografía, registre 21 en Resultado mamografía;Variables 10, 96, 97, Edad calculada;
;;;;;;;Generar error si la variable 96 > 1900-01-01 Y la variable 97 <> (1, 2, 3, 4, 5, 6 ó 7);Error361; Si registra fecha de mamografía, debe registrar resultado de mamografía;Variables 96, 97;
;;;;;;;Generar error si la variable 96 = 1845-01-01 Y la variable 97 <> 0;Error627;Si registró 1845-01-01 en Fecha de Mamografía, registre 0 en Resultado mamografía;Variables 96, 97;
;;;1;N;;;Generar error si la variable 97 <> 0 Y la edad calculada < 35 años;Error090;Si registra Resultado mamografía, la edad debe ser mayor o igual a 35 años;Variable 97, Edad calculada;
;;;1;N;;;Validar que si la variable 97 <> 0, la variable 10 debe registrar F;Error091;Si registra Resultado mamografía, el sexo debe ser F;Variables 10, 97;
;;;;;;;Validar que si la edad calculada es < 35 años, la variable 97 debe registrar 0 ;Error364;Si es menor de 35 años no aplica para resultado de mamografía;Variable 97, Edad calculada;
;;;1;N;;;Generar error si la variable 97 registra valor <> 0, 1, 2, 3, 4, 5, 6, 7 ó 21;Error628;Error en valores permitidos - Resultado mamografía;Variable 97;
98;Riesgo cardiovascular y metabólico;Resultado de triglicéridos;12;N;"Registre el dato reportado por el laboratorio (máximo 3 enteros y 4 decimales).
Riesgo no evaluado registre 998.
Si no aplica registre 0.";"Registre el resultado del tamizaje realizado a población de 18 a 29 años con riesgo identificado y a partir de los 29 años una vez cada 5 años. Registro opcional para el resto de la población.

Si el resultado es mayor o igual a 997, registre 997.

La opción 998 se usa cuando reporta población sujeto, pero:
-No reporta el tamizaje.
-No se tiene información con respecto a la realizacióne o sabe de la realización, pero se desconoce la fecha.";Generar error si la variable 118 > 1900-01-01 Y (la variable 98 = 0 ó la variable 98 >= 998);Error629;Si registró Fecha de toma triglicéridos válida, registre el resultado en Resultado triglicéridos.;Variables 98, 118;
;;;;;;;Generar error cuando (la variable 118 = (1800-01-01, 1805-01-01, 1810-01-01, 1825-01-01, 1830-01-01 ó 1835-01-01) Y la variable 98 <> 998) ó  (la variable la variable 98 = 998 Y la variable 118 <> (1800-01-01, 1805-01-01, 1810-01-01, 1825-01-01, 1830-01-01 ó 1835-01-01)) ;Error630;Si registró 1800-01-01, 1805-01-01, 1810-01-01, 1825-01-01, 1830-01-01 ó 1835-01-01 en Fecha toma triglicéridos, registre 998 en Resultado y viceversa;Variables 98, 118, Edad calculada;
;;;;;;;Generar error si la variable 118 = 1845-01-01 Y ( la variable 98 <> 0 ó la edad calculada >= 29 años);Error631;Registre no aplica en Fecha de toma triglicéridos y Resultado de triglicéridos, a los menores de 29 años sin riesgo cardiovascular identificado;Variable 98, 118, Edad calculada;
99;Ca mama;Fecha de toma biopsia de mama;10;F;"AAAA-MM-DD
·Si no se tiene el dato registrar 1800-01-01
·Si no se realiza por una tradición registrar 1805-01-01
·Si no se realiza por una condición de salud registrar 1810-01-01
·Si no se realiza por negación del usuario registrar 1825-01-01
·Si no se realiza por tener datos de contacto del usuario no actualizados registrar 1830-01-01
·Si no se realiza por otras razones registrar 1835-01-01
·Si no aplica registrar 1845-01-01";"Registro obligatorio en las mujeres con mamografía anormal.

Cuando se sabe de la realización del examen, pero se desconoce la fecha, use la opción 1800-01-01.

La opción 1845-01-01 se usa en población no sujeto de la actividad: sexo masculino, mujeres menores de 35 años, mujeres con reporte de mamografía normal.";Validar que si la variable 99 >1900-01-01, la variable 10 debe ser = F;Error094;Si registra Fecha de toma biopsia de mama, el sexo debe ser F;Variables 10, 99;
;;;;;;;Generar error cuando variable 99 > Fecha de corte;Error151;Fecha de toma biopsia de mama es mayor a la fecha de corte;Variable 99, Fecha de corte;
;;;;;;;Generar error si la variable 99 registra > 1900-01-01 Y la variable 99 <= la fecha registrada en la variable 9;Error201;Fecha de toma biopsia mama es menor a la fecha de nacimiento;Variables 9, 99;
;;;;;;;Validar contenido de fecha en la variable 99;Error437;contenido en el campo FechaTomaBiopsiaMama no válido;Variable 99;
;;;;;;;Validar comodines;Error411;Comodín inválido - Fecha de toma biopsia mama;Variable 99;
100;Ca mama;Fecha de resultado biopsia de mama;10;F;"AAAA-MM-DD
·Si no se tiene el dato registrar 1800-01-01 
·Si no aplica registrar 1845-01-01";"Registro obligatorio en las mujeres con mamografía anormal.

Cuando se sabe de la realización del examen, pero se desconoce la fecha, use la opción 1800-01-01.

La opción 1845-01-01 se usa en población no sujeto de la actividad: sexo masculino, mujeres menores de 35 años, mujeres con reporte de mamografía normal.";Validar que si la variable 99 > 1900-01-01 Y variable 100 > 1900-01-01, variable 100 debe ser > variable 99;Error368;La Fecha de resultado de biopsia de mama es menor a la fecha de toma de la biopsia;Variables 99, 100;
;;;;;;;Validar que si la variable 100 >1900-01-01, la variable 10 debe ser = F;Error095;Si registra Fecha resultado de biopsia de mama, el sexo debe ser F;Variables 10, 100;
;;;;;;;Generar error si la variable 100 registra > 1900-01-01 Y la variable 100 <= la fecha registrada en la variable 9;Error202;Fecha resultado de biopsia de mama es menor a la fecha de nacimiento;Variables 9, 100;
;;;;;;;Gerenar error cuando variable 100 > Fecha de corte;Error152;Fecha resultado de biopsia de mama es mayor a la fecha de corte;Variable 100, Fecha de corte;
;;;;;;;Generar error si la variable 100 <> 1800-01-01 Y la variable 101 = 21;Error632;Si registra sin dato en Resultado de biopsia de mama, debe registrar sin dato en Fecha de resultado de biopsia;Variables 100, 101;
;;;;;;;Validar que si variable 101= 1, 2, 3, 4 ó 5, la variable 100 debe ser > 1900-01-01;Error369;Si registra un Resultado de biopsia de mama debe registrar Fecha resultado de biopsia de mama;Variables 100, 101;
;;;;;;;Validar contenido de fecha en la variable 100;Error438;contenido en el campo FechaResultadoBiopsiaMama no válido;Variable 100;
;;;;;;;Validar comodines, de manera excepcional en esta variable solo se permite registrar los comodines 1845-01-01 y 1800-01-01;Error412;Comodín inválido - Fecha resultado biopsia mama;Variable 100;
101;Ca mama;Resultado de biopsia de mama;3;N;"0 -No aplica
1 -Benigna
2 -Atípica (Indeterminada)
3 -Malignidad sospechosa/probable
4 -Maligna
5 -No satisfactoria
21-Riesgo no evaluado";"Registro obligatorio en las mujeres con mamografía anormal.

La opción 0 se usa en población no sujeto de la actividad: sexo masculino, mujeres menores de 35 años, mujeres con reporte de mamografía normal.

Cuando se sabe de la realización del examen, pero se desconoce la fecha, use la opción 21.";Generar error si (variable 100 = 1800-01-01 o variable 100>1900-01-01) Y la variable 101 =0;Error367;Si registra sin dato o fecha válida de resultado de biopsia de mama, debe registrar sin dato o el resultado de biopsia de mama;Variables 100, 101;
;;;;;;;Generar error si variable 101 <> 0, 1, 2, 3, 4, 5 ó 21;Error633;Error en valores permitidos - Resultado de Biopsia de mama;Variable 101;
;;;;;;;Validar que si variable 101 = 1, 2, 3, 4, 5 ó 21, variable 10 debe ser = F;Error096;Si registra Resultado de biopsia de mama, el sexo debe ser F;Variables 10, 101;
102;COP;COP por persona;12;N;"Se debe reportar en consulta de primera vez de odontología.
Debe registrarse una sola variable con longitud de 12 dígitos,  donde los dos primeros dígitos corresponden a sanos, los dos siguientes dígitos corresponden a caries no cavitacional, los siguientes dos a caries cavitacional, los dos siguientes a obturados por caries, los dos siguientes dígitos a perdidos por caries y los dos últimos al total de dientes presentes al momento de la valoración. Por ejemplo, el valor 180204030127 se construyó así:
 
Ver hoja COP

21-Riesgo no evaluado.
0 -No aplica.";"Registre el COP, de acuerdo a la normatividad vigente.

La opción 0 se usa en población no sujeto de la actividad: menor de 6 meses.

La opción 21 se usa cuando reporta población mayor o igual a 6 meses pero:
-No está reportando una fecha atención en salud bucal por profesional en odontología.
-No se realizó o no se tiene información con respecto a la medición del COP.

Si es edéntulo registre 000000000000.";Generar error si la edad calculada >= 6 meses Y la variable 76 = (1800-01-01, 1805-01-01, 1810-01-01, 1825-01-01, 1830-01-01 ó 1835-01-01) Y la variable 102 <> 21;Error634;Si registró comodín de no realización o sin dato en Fecha atención en salud bucal a partir de los 6 meses de edad, registre 0 en COP por persona;Variables 76, 102, Edad calculada;
;;;;;;;Generar error si la longitud del campo es diferente de 1, 2 o 12 dígitos.;Error678;Solo se permite el registro de los valores 0, 21 o un valor de 12 dígitos de longitud;Variable 102;
;;;;;;;Generar error si la variable 76 > 1900-01-01 Y la longitud de la variable 102 no contiene 12 dígitos ;Error635;Si registró Fecha atención en salud bucal por profesional en odontología, debe registrar el resultado de COP. Si es edéntulo, registre 000000000000.;Variables 76, 102;
;;;;;;;Generar error si la variable 76 > 1900-01-01 Y la edad calculada (>=6 meses Y <5 años ) Y uno o más de los componentes de dos dígitos de la variable 102 no contiene un valor entre 00 Y 22;Error690;En personas de 6 meses a 4 años 11 meses y 29 días de edad, el rango de valores permitidos para cada componente es entre 00 y 22;Variables 76, 102, Edad calculada;
;;;;;;;Generar error si la variable 76 > 1900-01-01 Y la edad calculada >=5 años Y uno o más de los componentes de dos dígitos de la variable 102 no contiene un valor entre 00 Y 32;Error691;En personas de 5 años y más de edad, el rango de valores permitidos para cada componente es entre 00 y 32;Variables 76, 102, Edad calculada;
103;Riesgo cardiovascular y metabólico;Fecha de toma hemoglobina;10;F;"AAAA-MM-DD
·Si no se tiene el dato registrar 1800-01-01
·Si no se realiza por una tradición registrar 1805-01-01
·Si no se realiza por una condición de salud registrar 1810-01-01
·Si no se realiza por negación del usuario registrar 1825-01-01
·Si no se realiza por tener datos de contacto del usuario no actualizados registrar 1830-01-01
·Si no se realiza por otras razones registrar 1835-01-01
·Si no aplica registrar 1845-01-01";"Registre fecha del tamizaje realizado a población entre 6 a 23 meses según riesgo, mujeres entre 10 a 17 años y getantes. Registro opcional para el resto de la población.

La opción 1800-01-01 se usa cuando no se tiene información con respecto a la realización del tamizaje o cuando se sabe que se realizó, pero se desconoce la fecha.

La opción 1845-01-01 se usa en población no sujeto de esta actividad.";Generar error cuando variable 103 > Fecha de corte;Error153;Fecha de toma hemoglobina es mayor a la fecha de corte;Variable 103, Fecha de corte;
;;;;;;;La fecha registrada en la variable 103 debe ser >= la fecha registrada en la variable 9 (excepto comodines);Error203;Fecha de toma hemoglobina es menor a la fecha de nacimiento;Variables 9, 103;
;;;;;;;Validar comodines;Error413;Comodín inválido - Fecha de toma hemoglobina;Variable 103;
;;;;;;;Validar contenido de fecha en la variable 103;Error439;contenido en el campo FechaHemoglobina no válido;Variable 103;
;;;;;;;Generar error si la variable 10 = F Y (la edad calculada  >=10 años y <= 17 años) Y la variable 103 = 1845-01-01;Error638;Si es mujer entre 10 y 17 años debe registrar una Fecha de toma hemoglobina diferente de 1845-01-01;Variable 103, Edad calculada;
104;Riesgo cardiovascular y metabólico;Resultado de hemoglobina;4;D;"Registre el dato reportado por el laboratorio (máximo 3 enteros y 4 decimales).
Riesgo no evaluado registre 998.
Si no aplica registre 0.";"Registre el resultado del tamizaje realizado a población entre 6 a 23 meses según riesgo, mujeres entre 10 a 17 años y getantes. Registro opcional para el resto de la población.

La opción 998 se usa cuando reporta población sujeto, pero:
-No reporta el tamizaje.
-No se tiene información con respecto a la realización o sabe de la realización, pero se desconoce la fecha.
";Generar warning si (la variable 104> 0 Y <1,5) ó (si la variable 104 >25 Y < 998);Warning098;Si registra resultado para Hemoglobina, este debe estar entre 1,5 y 25;Variable 104;
;;;;;;;Generar error si la variable 103 > 1900-01-01 Y ( la variable 104 = 0 ó la variable 104 >= 99);Error639;Si registró Fecha de toma hemoglobina válida, registre el resultado de la hemoglobina;Variables 103, 104;
;;;;;;;Generar error si la variable 103 = (1800-01-01, 1805-01-01, 1810-01-01, 1825-01-01, 1830-01-01 ó 1835-01-01) Y (la edad calculada es >= 10 Y <=17) Y la variable 10 = F Y la variable 104 <> 998;Error640;Si es mujer entre 10 y 17 años y registró un comodín de no realización o sin dato en Fecha toma de hemoglobina, registre 998 en Resultado;Variables 10, 103, 104, Edad calculada;
;;;;;;;Generar error si la variable 103 = 1845-01-01 Y la variable 104  <> 0;Error641;Registró no aplica en Fecha toma de hemoglobina, registre 0 en Resultado de hemogobina;Variables 103, 104;
105;Riesgo cardiovascular y metabólico;Fecha de toma glicemia basal;10;F;"AAAA-MM-DD
·Si no se tiene el dato registrar 1800-01-01
·Si no se realiza por una tradición registrar 1805-01-01
·Si no se realiza por una condición de salud registrar 1810-01-01
·Si no se realiza por negación del usuario registrar 1825-01-01
·Si no se realiza por tener datos de contacto del usuario no actualizados registrar 1830-01-01
·Si no se realiza por otras razones registrar 1835-01-01
·Si no aplica registrar 1845-01-01";"Registre la fecha del tamizaje realizado a población de 18 a 29 años con riesgo identificado, población a partir de los 29 años una vez cada 5 años y gestantes.  Registro opcional para el resto de la población.

La opción 1800-01-01 se usa cuando no se tiene información con respecto a la realización del tamizaje o cuando se sabe que se realizó, pero se desconoce la fecha.

La opción 1845-01-01 se usa en población no sujeto de esta actividad.";Gerenar error cuando variable 105 > Fecha de corte;Error642;Fecha de toma de glicemia basal es mayor a la fecha de corte;Variable 105, Fecha de corte;
;;;;;;;Generar error si la fecha registrada en la variable 105 <= la fecha registrada en la variable 9 (excepto comodines);Error643;Fecha de toma de glicemia basal es menor a la fecha de nacimiento;Variables 9, 105;
;;;;;;;Validar contenido de fecha en la variable 105;Error440;contenido en el campo FechaTomaGlicemiaBasal no válido;Variable 105;
;;;;;;;Validar comodines;Error644;Comodín inválido - Fecha de toma de glicemia basal;Variable 105;
106;Riesgo cardiovascular y metabólico;Fecha de toma creatinina;10;F;"AAAA-MM-DD
·Si no se tiene el dato registrar 1800-01-01
·Si no se realiza por una tradición registrar 1805-01-01
·Si no se realiza por una condición de salud registrar 1810-01-01
·Si no se realiza por negación del usuario registrar 1825-01-01
·Si no se realiza por tener datos de contacto del usuario no actualizados registrar 1830-01-01
·Si no se realiza por otras razones registrar 1835-01-01
·Si no aplica registrar 1845-01-01";"Registre la fecha del tamizaje realizado a población de 18 a 29 años con riesgo identificado, población a partir de los 29 años una vez cada 5 años. Registro opcional para el resto de la población.

La opción 1800-01-01 se usa cuando no se tiene información con respecto a la realización del tamizaje o cuando se sabe que se realizó, pero se desconoce la fecha.

La opción 1845-01-01 se usa en población no sujeto de esta actividad.";Gerenar error cuando variable 106 > Fecha de corte;Error155;Fecha creatinina es mayor a la fecha de corte;Variable 106, Fecha de corte;
;;;;;;;La fecha registrada en la variable 106 debe ser mayor a la fecha registrada en la variable 9 (excepto comodines);Error205;Fecha creatinina es menor a la fecha de nacimiento;Variables 9, 106;
;;;;;;;Validar contenido de fecha en la variable 106;Error441;contenido en el campo FechaCreatinina no válido;Variable 106;
;;;;;;;Validar comodines;Error415;Comodín inválido - Fecha creatinina;Variable 106;
107;Riesgo cardiovascular y metabólico;Resultado de creatinina;4;D;"Registre el dato reportado por el laboratorio (máximo 3 enteros y 4 decimales).
Riesgo no evaluado registre 998.
Si no aplica registre 0.";"Registre el resultado del tamizaje realizado a población de 18 a 29 años con riesgo identificado, población a partir de los 29 años una vez cada 5 años. Registro opcional para el resto de la población.

La opción 998 se usa cuando reporta población sujeto, pero:
-No reporta el tamizaje.
-No se tiene información con respecto a la realizacióne o sabe de la realización, pero se desconoce la fecha.
";Generar error si (la variable 107< 0.15 O la variable 107> 37) Y (la variable 107 no es (0  ó 998));Warning099;Si registra resultado para Creatinina, este debe estar entre 0.15 y 37;Variable 107;
;;;;;;;Validar que si la variable 106 > 1900-01-01, variable 107 debe ser > 0 Y  < 998;Error371;Si registra Fecha de toma creatinina, debe registrar el Resultado de creatinina;Variables 106, 107;
;;;;;;;Generar error cuando (la variable 106 = (1800-01-01, 1805-01-01, 1810-01-01, 1825-01-01, 1830-01-01 ó 1835-01-01) Y la variable 107 <> 998) ó  (la variable la variable 107 = 998 Y la variable 106 <> (1800-01-01, 1805-01-01, 1810-01-01, 1825-01-01, 1830-01-01 ó 1835-01-01)) ;Error645;Si registró 1800-01-01, 1805-01-01, 1810-01-01, 1825-01-01, 1830-01-01 ó 1835-01-01 en Fecha toma creatinina, registre 998 en el Resultado y viceversa;Variables 106, 107, Edad calculada;
;;;;;;;Generar error si la variable 106 = 1845-01-01 Y (la variable 107 <> 0 ó la edad calculada >= 29 años);Error646;Registre no aplica en Fecha de toma creatinina y Resultado de creatinina, a los menores de 29 años sin riesgo cardiovascular identificado;Variables 106, 107, Edad calculada;
108;No aplica para el reporte;Fecha Hemoglobina Glicosilada;10;F;Registrar 1845-01-01;Se debe registrar 1845-01-01  a todas las personas reportadas ;Generar error si la variable 108 <> 1845-01-01;Error647;Error en valores permitidos- Fecha Hemoglobina Glicosilada;Variable 108;
;;;;;;;Validar contenido de fecha en la variable 108;Error442;Contendio en el campo FechaHemoglobinaGlicosilada no válido;Variable 108;
109;Ca de próstata;Resultado de PSA;4;D;"Registre el dato reportado por el laboratorio (máximo 3 enteros y 4 decimales).
Riesgo no evaluado registre 998.
Si no aplica registre 0.";"La opción 0 se usa:
-Cuando reporta población no sujeto de la actividad: sexo femenino, hombres menores de 40 años y hombres entre 40 y 49 años sin factores de riesgo.
-Cuando el resultado del PSA es igual a 0. En este caso debe haber registrado una fecha válida en la variable Fecha de toma PSA.

La opción 998 se usa cuando reporta población sujeto a los que no se realizó el tamizaje o cuando se sabe de la realización, pero se desconce la fecha.";Generar error si la variable 73 > 1900-01-01 Y (la variable 109 = 0 ó la variable 109 >= 998 ó la edad calculada < 40 años ó la variable 10 <>  M);Error649;Si registra Fecha de toma PSA, debe ser hombre mayor de 40 y registrar Resultado PSA;Variables 10, 73, 109, Edad calculada;
;;;;;;;Generar error si la variable 109 = 998 Y la variable 73 <> (1800-01-01 ó 1805-01-01 ó 1810-01-01 ó 1825-01-01 ó 1830-01-01 ó 1835-01-01);Error650;Si Resultado de PSA es riesgo no evaluado, debe registrar alguno de los comodines que indican no realización o sin dato en la fecha de PSA;Variables 73, 109;
;;;;;;;Generar error si la variable 10 = F Y (la variable 109 <> 0 ó la variable 73 <> 1845-01-01);Error651;Si el sexo es F, registre no aplica en la fecha y el resultado de tacto rectal;Variables 10, 73, 109;
;;;;;;;Generar error si la edad calculada < 40 años Y la variable 10 = M  Y (la variable 109 <> 0 ó la variable 73 <> 1845-01-01);Error652;Si es hombre menor de 40 años, debe registrar  no aplica en el resultado y la fecha de PSA;Variables 10, 73, 109, Edad calculada;
110;Toda la población;Fecha de toma  de tamizaje hepatitis C;10;F;"AAAA-MM-DD
·Si no se tiene el dato registrar 1800-01-01
·Si no se realiza por una tradición registrar 1805-01-01
·Si no se realiza por una condición de salud registrar 1810-01-01
·Si no se realiza por negación del usuario registrar 1825-01-01
·Si no se realiza por tener datos de contacto del usuario no actualizados registrar 1830-01-01
·Si no se realiza por otras razones registrar 1835-01-01
·Si no aplica registrar 1845-01-01";"Registre la fecha del tamizaje realizado a personas mayores de 50 años o población general identificada con trasfusión de sangre antes de 1996.

La opción 1800-01-01 se usa en población sujeto a la que no se está reportando la realización de la prueba o cuando se sabe de la realización de la prueba, pero se desconoce la fecha.

La opción 1845-01-01 se usa en población que no es sujeto de esta actividad.";Gerenar error cuando variable 110 > Fecha de corte;Error157;Fecha de toma de tamizaje hepatitis C es mayor a la fecha de corte;Variable 110, Fecha de corte;
;;;;;;;Generar error si la fecha registrada en la variable 110 < la fecha registrada en la variable 9 (excepto comodines);Error207;Fecha de toma de tamizaje hepatitis C es menor a la fecha de nacimiento;Variables 9, 110;
;;;;;;;Validar contenido de fecha en la variable 110;Error443;contenido en el campo fecha de toma de tamizaje hepatitis C no válido;Variable 110;
;;;;;;;Validar comodines;Error417;Comodín inválido - Fecha de toma de tamizaje hepatitis C;Variable 110;
111;Riesgo cardiovascular y metabólico;Fecha de toma HDL;10;F;"AAAA-MM-DD
·Si no se tiene el dato registrar 1800-01-01
·Si no se realiza por una tradición registrar 1805-01-01
·Si no se realiza por una condición de salud registrar 1810-01-01
·Si no se realiza por negación del usuario registrar 1825-01-01
·Si no se realiza por tener datos de contacto del usuario no actualizados registrar 1830-01-01
·Si no se realiza por otras razones registrar 1835-01-01
·Si no aplica registrar 1845-01-01";"Registre la fecha del tamizaje realizado a población de 18 a 29 años con riesgo identificado y a partir de los 29 años una vez cada 5 años. Registro opcional para el resto de la población.

La opción 1800-01-01 se usa cuando no se tiene información con respecto a la realización del tamizaje o cuando se sabe que se realizó, pero se desconoce la fecha.

La opción 1845-01-01 se usa en población no sujeto de esta actividad.";Gerenar error cuando variable 111 > Fecha de corte;Error158;Fecha de toma de HDL es mayor a la fecha de corte;Variable 111, Fecha de corte;
;;;;;;;La fecha registrada en la variable 111 debe ser > la fecha registrada en la variable 9 (excepto comodines);Error208;Fecha de toma de HDL es menor a la fecha de nacimiento;Variables 9, 111;
;;;;;;;Validar contenido de fecha en la variable 111;Error444;contenido en el campo FechaTomaHDL no válido;Variable 111;
;;;;;;;Validar comodines;Error418;Comodín inválido - Fecha de toma de HDL;Variable 111;
112;Tuberculosis;Fecha de toma de baciloscopia diagnóstico;10;F;"AAAA-MM-DD
·Si no se tiene el dato registrar 1800-01-01
·Si no se realiza por una tradición registrar 1805-01-01
·Si no se realiza por una condición de salud registrar 1810-01-01
·Si no se realiza por negación del usuario registrar 1825-01-01
·Si no se realiza por tener datos de contacto del usuario no actualizados registrar 1830-01-01
·Si no se realiza por otras razones registrar 1835-01-01
·Si no aplica registrar 1845-01-01";"Aplica a toda la población a la que se realiza la intervención para confirmar diagnóstico de tuberculosis.

La opción 1800-01-01 no se tiene infomación sobre la realización del examen, o cuando se sabe que se realizó, pero se desconoce la fecha.

La opción 1845-01-01 se usa en población no sujeto de la actividad.";Generar error cuando la variable 112 > fecha de corte;Error159;Fecha de toma de baciloscopia de diagnóstico es mayor a la fecha de corte;Variable 112, fecha de corte;
;;;;;;;Generar error cuando la variable 112 < variable 9;Error209;Fecha de toma de baciloscopia de diagnóstico es menor a la fecha de nacimiento;Variables 9, 112;
;;;;;;;Validar contenido de fecha en la variable 112;Error445;contenido en el campo FechaTomaBaciloscopiaDiagnostico no válido;Variable 112;
;;;;;;;Validar comodines;Error419;Comodín inválido - Fecha de toma de baciloscopia de diagnóstico;Variable 112;
113;Tuberculosis;Resultado de baciloscopia diagnóstico;2;N;"1 -Negativa
2 -Positiva
3 -En proceso
4 -No
21-Riesgo no evaluado";"La opción 4 se usa cuando no se tomó Baciloscopia para hacer diagnóstico porque no era un Sintomático Respiratorio 

La opción 21 se usa cuando no se indaga ni se tiene información con respecto a la identificación de este riesgo o cuando se realizó pero se desconoce la fecha.";Generar error cuando la variable 112 > 1900-01-01 Y la variable 113 <> (1 ó 2 ó 3);Error375;Si registra fecha toma de baciloscopia, debe registrar Resultado de baciloscopia diagnóstico. Si aún no tiene el resultado, indique en proceso;Variables 112, 113;
;;;;;;;Generar error si la variable 113 registra valor <> 1, 2, 3, 4 ó 21;Error653;Error en valores permitidos -  Resultado de baciloscopia diagnóstico;Variable 113;
114;Riesgo cardiovascular y metabólico;Clasificación del riesgo cardiovascular;2;N;"0 -No aplica
4 -Alto
5 -Bajo
6 -Moderado
21-Riesgo no evaluado
";"Reporte el resultado de acuerdo a las tablas de clasificación, como está descrito en la normatividad vigente.

La opción 0 se usa cuando reporta población menor de 18 años. 

La opción 21 se usa cuando reporta población sujeto de la actividad, pero no se se tiene información con respecto a la identificación de este riesgo.
";Generar warning cuando la variable 114  = ( 4 ó 5 ó 6 ó 21) Y la edad calculada < 18 años;Warning654;Verifique la actividad -Clasificación del riesgo cardiovascular- se reporta a población mayor a 18 años;Variable 114, Edad calculada;
;;;;;;;Generar error si la variable 114 registra valor <> 0, 4, 5, 6 ó 21.;Error655;Error en valores permitidos -Clasificación del riesgo cardiovascular;Variable 114;
115;No aplica para el reporte;Tratamiento para Sífilis gestacional;2;N;0-No aplica;Se debe registrar la opción 0 a todas las personas reportadas;Generar error si la variable 115 <> 0;Error656;Error en valores permitidos - Tratamiento para sífilis gestacional;Variable 115;
116;No aplica para el reporte;Tratamiento para Sífilis Congénita;2;N;0-No aplica;Se debe registrar la opción 0 a todas las personas reportadas;Generar error si la variable 116 <> 0;Error657;Error en valores permitidos -  Tratamiento para sífilis congénita;Variable 116;
117;Riesgo cardiovascular y metabólico;Clasificación del riesgo metabólico;2;N;"0 - No aplica
4 -Alto
5 -Bajo
6 -Moderado
21-Riesgo no evaluado";"Reporte el resultado de acuerdo a las tablas de clasificación, como está descrito en la normatividad vigente.

La opción 0 se usa cuando reporta población menor de 18 años. 

La opción 21 se usa cuando reporta población sujeto de la actividad, pero no se se tiene información con respecto a la identificación de este riesgo.";Generar error si la variable 117 = (4 ó 5 ó 6 ó 21) Y la edad calculada < 18 años;Warning664;Verifique la actividad -Clasificación de riesgo metabólico- se reporta a población mayor a 18 años;Variable 117, Edad calculada;
;;;;;;;Generar error si la variable 117 registra valor <> 0, 4, 5, 6 ó 21.;Error665;Error en valores permitidos -Clasificación de riesgo metabólico;Variable 117;
118;Riesgo cardiovascular y metabólico;Fecha de toma triglicéridos;10;F;"AAAA-MM-DD
·Si no se tiene el dato registrar 1800-01-01
·Si no se realiza por una tradición registrar 1805-01-01
·Si no se realiza por una condición de salud registrar 1810-01-01
·Si no se realiza por negación del usuario registrar 1825-01-01
·Si no se realiza por tener datos de contacto del usuario no actualizados registrar 1830-01-01
·Si no se realiza por otras razones registrar 1835-01-01
·Si no aplica registrar 1845-01-01";"Registre fecha del tamizaje realizado a población de 18 a 29 años con riesgo identificado y a partir de los 29 años una vez cada 5 años. Registro opcional para el resto de la población.

La opción 1800-01-01 se usa cuando no se tiene información con respecto a la realización del tamizaje o cuando se sabe que se realizó, pero se desconoce la fecha.

La opción 1845-01-01 se usa en población no sujeto de esta actividad.";Generar error cuando la variable 118 > fecha de corte;Error666;Fecha de toma triglicéridos es mayor a la fecha de corte;Variable 118, Fecha de corte;
;;;;;;;Generar error si la fecha registrada en la variable 118 <= la fecha registrada en la variable 9 (excepto comodines);Error667;Fecha de toma triglicéridos es menor a la fecha de nacimiento;Variables 9, 118;
;;;;;;;Validar contenido de fecha en la variable 118;Error446;contenido en el campo Fecha de toma triglicéridos no válido;Variable 118;
;;;;;;;Validar comodines;Error668;Comodín inválido - Fecha de toma triglicéridos;Variable 118;
;;;;;;;Si un registro de afiliado se encuentra en el mismo periodo;Error211;Registro repetido en el corte actual;;
